Date,DC_PL_pair,DC_CL_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_CL_pair_DC_PL_pair_pair,sharpe,CAGR
1991-06-01,1.0,1.0,-0.49989776349428167,0.5001022365057184,,False,False,0.0,False,False,0.0,0.0,-3.017615178989109e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-02,1.0,1.0,-0.4999020916187825,0.5000979083812175,,False,False,0.0,False,False,0.0,0.0,-2.8856046838606012e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-03,1.0,1.0,-0.4999062304119406,0.5000937695880594,,False,False,0.0,False,False,0.0,0.0,-2.759367935250817e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-04,1.0,1.0,-0.4999101881537551,0.5000898118462449,,False,False,0.0,False,False,0.0,0.0,-2.6386525311686787e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-05,1.0,1.0,-0.4999139727623266,0.5000860272376735,,False,False,0.0,False,False,0.0,0.0,-2.5232170912123746e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-06,1.0,1.0,-0.4999175918096551,0.5000824081903449,,False,False,0.0,False,False,0.0,0.0,-2.412830777075797e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-07,1.0,1.0,-0.4999210525367502,0.5000789474632499,,False,False,0.0,False,False,0.0,0.0,-2.307272832228753e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-08,1.0,1.0,-0.49992436186808287,0.5000756381319171,,False,False,0.0,False,False,0.0,0.0,-2.206332143725102e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-09,1.0,1.0,-0.4999275264254086,0.5000724735745914,,False,False,0.0,False,False,0.0,0.0,-2.1098068206553653e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-10,1.0,1.0,-0.4999305525409874,0.5000694474590126,,False,False,0.0,False,False,0.0,0.0,-2.0175037928652077e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-11,1.0,1.0,-0.4999334462702282,0.5000665537297718,,False,False,0.0,False,False,0.0,0.0,-1.9292384258636954e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-12,1.0,1.0,-0.4999362134037821,0.5000637865962179,,False,False,0.0,False,False,0.0,0.0,-1.844834153101008e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-13,1.0,1.0,-0.49993885947910816,0.5000611405208919,,False,False,0.0,False,False,0.0,0.0,-1.7641221235388513e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-14,1.0,1.0,-0.49994138979153524,0.5000586102084648,,False,False,0.0,False,False,0.0,0.0,-1.6869408660640866e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-15,1.0,1.0,-0.499943809404841,0.500056190595159,,False,False,0.0,False,False,0.0,0.0,-1.613135965856845e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-16,1.0,1.0,-0.49994612316136977,0.5000538768386302,,False,False,0.0,False,False,0.0,0.0,-1.542559758039176e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-17,1.0,1.0,-0.4999483356917089,0.5000516643082911,,False,False,0.0,False,False,0.0,0.0,-1.475071031791632e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-18,1.0,1.0,-0.49995045142394284,0.5000495485760572,,False,False,0.0,False,False,0.0,0.0,-1.4105347492281102e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-19,1.0,1.0,-0.49995247459250347,0.5000475254074965,,False,False,0.0,False,False,0.0,0.0,-1.3488217759917462e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-20,1.0,1.0,-0.4999544092466342,0.5000455907533659,,False,False,0.0,False,False,0.0,0.0,-1.2898086226813932e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-21,1.0,1.0,-0.49995625925848436,0.5000437407415157,,False,False,0.0,False,False,0.0,0.0,-1.2333771993271308e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-22,1.0,1.0,-0.49995802833085046,0.5000419716691495,,False,False,0.0,False,False,0.0,0.0,-1.1794145787679426e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-23,1.0,1.0,-0.4999597200045794,0.5000402799954207,,False,False,0.0,False,False,0.0,0.0,-1.1278127714464146e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-24,1.0,1.0,-0.4999613376656482,0.5000386623343518,,False,False,0.0,False,False,0.0,0.0,-1.078468509990494e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-25,1.0,1.0,-0.499962884551935,0.500037115448065,,False,False,0.0,False,False,0.0,0.0,-1.031283042248551e-06,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-26,1.0,1.0,-0.4999643637596936,0.5000356362403064,,False,False,0.0,False,False,0.0,0.0,-9.861619344047972e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-27,1.0,1.0,-0.4999657782497461,0.5000342217502539,,False,False,0.0,False,False,0.0,0.0,-9.430148827675157e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-28,1.0,1.0,-0.49996713085340416,0.5000328691465958,,False,False,0.0,False,False,0.0,0.0,-9.017555320085093e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-29,1.0,1.0,-0.49996842427813226,0.5000315757218677,,False,False,0.0,False,False,0.0,0.0,-8.623013039236567e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-06-30,1.0,1.0,-0.49996966111296287,0.5000303388870371,,False,False,0.0,False,False,0.0,0.0,-8.245732315324919e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-01,1.0,1.0,-0.49997084383367574,0.5000291561663243,,False,False,0.0,False,False,0.0,0.0,-7.884958015506406e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-02,1.0,1.0,-0.4999719748077501,0.50002802519225,,False,False,0.0,False,False,0.0,0.0,-7.539968034579367e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-03,1.0,1.0,-0.49997305629910105,0.500026943700899,,False,False,0.0,False,False,0.0,0.0,-7.210071850874984e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-04,1.0,1.0,-0.4999740904726087,0.5000259095273913,,False,False,0.0,False,False,0.0,0.0,-6.894609141429856e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-05,1.0,1.0,-0.4999750793984492,0.5000249206015508,,False,False,0.0,False,False,0.0,0.0,-6.592948470497495e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-06,1.0,1.0,-0.49997602505623684,0.5000239749437632,,False,False,0.0,False,False,0.0,0.0,-6.304486017345913e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-07,1.0,1.0,-0.49997692933898474,0.5000230706610153,,False,False,0.0,False,False,0.0,0.0,-6.028644375903446e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-08,1.0,1.0,-0.4999777940568926,0.5000222059431074,,False,False,0.0,False,False,0.0,0.0,-5.764871395161488e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-09,1.0,1.0,-0.4999786209409686,0.5000213790590313,,False,False,0.0,False,False,0.0,0.0,-5.512639077353717e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-10,1.0,1.0,-0.4999794116464937,0.5000205883535063,,False,False,0.0,False,False,0.0,0.0,-5.271442520585116e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-11,1.0,1.0,-0.4999801677563332,0.5000198322436669,,False,False,0.0,False,False,0.0,0.0,-5.040798909608127e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-12,1.0,1.0,-0.49998089078410485,0.5000191092158952,,False,False,0.0,False,False,0.0,0.0,-4.820246551782128e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-13,1.0,1.0,-0.49998158217720756,0.5000184178227924,,False,False,0.0,False,False,0.0,0.0,-4.6093439478511223e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-14,1.0,1.0,-0.49998224331971797,0.500017756680282,,False,False,0.0,False,False,0.0,0.0,-4.4076689130803e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-15,1.0,1.0,-0.49998287553516035,0.5000171244648397,,False,False,0.0,False,False,0.0,0.0,-4.2148177332057334e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-16,1.0,1.0,-0.49998348008915544,0.5000165199108446,,False,False,0.0,False,False,0.0,0.0,-4.0304043551949905e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-17,1.0,1.0,-0.49998405819195324,0.5000159418080468,,False,False,0.0,False,False,0.0,0.0,-3.854059612816635e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-18,1.0,1.0,-0.4999846110008554,0.5000153889991445,,False,False,0.0,False,False,0.0,0.0,-3.6854304914577144e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-19,1.0,1.0,-0.49998513962253116,0.5000148603774688,,False,False,0.0,False,False,0.0,0.0,-3.5241794188646955e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-20,1.0,1.0,-0.4999856451152326,0.5000143548847674,,False,False,0.0,False,False,0.0,0.0,-3.369983592908667e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-21,1.0,1.0,-0.4999861284909124,0.5000138715090876,,False,False,0.0,False,False,0.0,0.0,-3.2225343330505635e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-22,1.0,1.0,-0.49998659071724955,0.5000134092827504,,False,False,0.0,False,False,0.0,0.0,-3.08153646216653e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-23,1.0,1.0,-0.49998703271958606,0.5000129672804139,,False,False,0.0,False,False,0.0,0.0,-2.9467077172519236e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-24,1.0,1.0,-0.49998745538277906,0.500012544617221,,False,False,0.0,False,False,0.0,0.0,-2.817778184561936e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-25,1.0,1.0,-0.499987859552972,0.500012140447028,,False,False,0.0,False,False,0.0,0.0,-2.694489761408307e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-26,1.0,1.0,-0.49998824603928815,0.5000117539607118,,False,False,0.0,False,False,0.0,0.0,-2.576595631288446e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-27,1.0,1.0,-0.4999886156154505,0.5000113843845495,,False,False,0.0,False,False,0.0,0.0,-2.463859781952315e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-28,1.0,1.0,-0.49998896902133005,0.50001103097867,,False,False,0.0,False,False,0.0,0.0,-2.3560565234773398e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-29,1.0,1.0,-0.49998930696442717,0.5000106930355728,,False,False,0.0,False,False,0.0,0.0,-2.252970041878085e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-30,1.0,1.0,-0.49998963012128755,0.5000103698787124,,False,False,0.0,False,False,0.0,0.0,-2.154393963084811e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-07-31,1.0,1.0,-0.4999899391388566,0.5000100608611434,,False,False,0.0,False,False,0.0,0.0,-2.0601309443138642e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-01,1.0,1.0,-0.4999902346357744,0.5000097653642256,,False,False,0.0,False,False,0.0,0.0,-1.969992277286154e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-02,1.0,1.0,-0.49999051720361404,0.5000094827963859,,False,False,0.0,False,False,0.0,0.0,-1.8837975069939906e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-03,1.0,1.0,-0.49999078740806585,0.5000092125919342,,False,False,0.0,False,False,0.0,0.0,-1.801374074897697e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-04,1.0,1.0,-0.49999104579006975,0.5000089542099302,,False,False,0.0,False,False,0.0,0.0,-1.7225569761894173e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-05,1.0,1.0,-0.4999912928668982,0.5000087071331019,,False,False,0.0,False,False,0.0,0.0,-1.6471884170608639e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-06,1.0,1.0,-0.49999152913319145,0.5000084708668086,,False,False,0.0,False,False,0.0,0.0,-1.575117517123996e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-07,1.0,1.0,-0.49999175506194793,0.5000082449380521,,False,False,0.0,False,False,0.0,0.0,-1.506199988890237e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-08,1.0,1.0,-0.4999919711054711,0.5000080288945289,,False,False,0.0,False,False,0.0,0.0,-1.4402978638823288e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-09,1.0,1.0,-0.4999921776962748,0.5000078223037252,,False,False,0.0,False,False,0.0,0.0,-1.3772792069064886e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-10,1.0,1.0,-0.49999237524794904,0.500007624752051,,False,False,0.0,False,False,0.0,0.0,-1.31701785623242e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-11,1.0,1.0,-0.49999256415598803,0.500007435844012,,False,False,0.0,False,False,0.0,0.0,-1.2593931696968428e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-12,1.0,1.0,-0.4999927447985819,0.5000072552014181,,False,False,0.0,False,False,0.0,0.0,-1.2042897841318632e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-13,1.0,1.0,-0.49999291753737385,0.5000070824626262,,False,False,0.0,False,False,0.0,0.0,-1.1515973836770973e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-14,1.0,1.0,-0.49999308271818393,0.500006917281816,,False,False,0.0,False,False,0.0,0.0,-1.1012104791958311e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-15,1.0,1.0,-0.49999324067170153,0.5000067593282984,,False,False,0.0,False,False,0.0,0.0,-1.0530281958344629e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-16,1.0,1.0,-0.4999933917141472,0.5000066082858527,,False,False,0.0,False,False,0.0,0.0,-1.00695407390615e-07,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-17,1.0,1.0,-0.49999353614790587,0.5000064638520941,,False,False,0.0,False,False,0.0,0.0,-9.628958734765587e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-18,1.0,1.0,-0.49999367426213204,0.500006325737868,,False,False,0.0,False,False,0.0,0.0,-9.207653907932736e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-19,1.0,1.0,-0.49999380633332885,0.5000061936666711,,False,False,0.0,False,False,0.0,0.0,-8.804782813776953e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-20,1.0,1.0,-0.49999393262590136,0.5000060673740987,,False,False,0.0,False,False,0.0,0.0,-8.4195388829903e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-21,1.0,1.0,-0.499994053392686,0.500005946607314,,False,False,0.0,False,False,0.0,0.0,-8.051150896931592e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-22,1.0,1.0,-0.4999941688754568,0.5000058311245432,,False,False,0.0,False,False,0.0,0.0,-7.698881314793365e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-23,1.0,1.0,-0.49999427930540924,0.5000057206945907,,False,False,0.0,False,False,0.0,0.0,-7.362024911640387e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-24,1.0,1.0,-0.4999943849036233,0.5000056150963768,,False,False,0.0,False,False,0.0,0.0,-7.039907283228023e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-25,1.0,1.0,-0.4999944858815058,0.5000055141184943,,False,False,0.0,False,False,0.0,0.0,-6.731883580274175e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-26,1.0,1.0,-0.49999458244121386,0.5000054175587861,,False,False,0.0,False,False,0.0,0.0,-6.437337124312949e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-27,1.0,1.0,-0.4999946747760594,0.5000053252239406,,False,False,0.0,False,False,0.0,0.0,-6.155678223394734e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-28,1.0,1.0,-0.4999947630708963,0.5000052369291037,,False,False,0.0,False,False,0.0,0.0,-5.886343009995801e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-29,1.0,1.0,-0.49999484750249035,0.5000051524975097,,False,False,0.0,False,False,0.0,0.0,-5.628792271530989e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-30,1.0,1.0,-0.49999492823987324,0.5000050717601268,,False,False,0.0,False,False,0.0,0.0,-5.3825103918932886e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-08-31,1.0,1.0,-0.4999950054446809,0.5000049945553191,-0.34342062186566347,False,False,0.0,False,False,0.0,0.0,-5.1470043152017824e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-01,1.0,1.0,-0.49999507927147707,0.5000049207285229,-0.3756177213162662,False,False,0.0,False,False,0.0,0.0,-4.9218025613636846e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-02,1.0,1.0,-0.49999514986806276,0.5000048501319372,-0.3962469237922445,False,False,0.0,False,False,0.0,0.0,-4.706454263844126e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-03,1.0,1.0,-0.4999952173757721,0.5000047826242279,-0.41096537262918975,False,False,0.0,False,False,0.0,0.0,-4.500528303658509e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-04,1.0,1.0,-0.49999528192975545,0.5000047180702445,-0.4221168297842851,False,False,0.0,False,False,0.0,0.0,-4.3036124285645274e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-05,1.0,1.0,-0.49999534365924964,0.5000046563407503,-0.4308934967594662,False,False,0.0,False,False,0.0,0.0,-4.1153123870596564e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-06,1.0,1.0,-0.49999540268783704,0.500004597312163,-0.43798358172675145,False,False,0.0,False,False,0.0,0.0,-3.935251217812609e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-07,1.0,1.0,-0.4999954591336928,0.5000045408663072,-0.4438200306533839,False,False,0.0,False,False,0.0,0.0,-3.763068442877197e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-08,1.0,1.0,-0.4999955131098215,0.5000044868901785,-0.448692714334817,False,False,0.0,False,False,0.0,0.0,-3.598419342324688e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-09,1.0,1.0,-0.4999955647242832,0.5000044352757168,-0.45280509297256916,False,False,0.0,False,False,0.0,0.0,-3.440974288089943e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-10,1.0,1.0,-0.49999561408041004,0.50000438591959,-0.45630535679934525,False,False,0.0,False,False,0.0,0.0,-3.290418077819126e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-11,1.0,1.0,-0.499995661277013,0.500004338722987,-0.45930469777570665,False,False,0.0,False,False,0.0,0.0,-3.146449298324878e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-12,1.0,1.0,-0.4999957064085796,0.5000042935914204,-0.4618886067051179,False,False,0.0,False,False,0.0,0.0,-3.0087797186488375e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-13,1.0,1.0,-0.4999957495654632,0.5000042504345368,-0.46412416391991557,False,False,0.0,False,False,0.0,0.0,-2.8771337275344158e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-14,1.0,1.0,-0.499995790834064,0.500004209165936,-0.4660649156449035,False,False,0.0,False,False,0.0,0.0,-2.7512477709006525e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-15,1.0,1.0,-0.4999958302970016,0.5000041697029984,-0.4677542358719161,False,False,0.0,False,False,0.0,0.0,-2.630869818923123e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-16,1.0,1.0,-0.49999586803328094,0.500004131966719,-0.4692277052031036,False,False,0.0,False,False,0.0,0.0,-2.5157588923278112e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-17,1.0,1.0,-0.49999590411844996,0.50000409588155,-0.4705148325771905,False,False,0.0,False,False,0.0,0.0,-2.4056844998677366e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-18,1.0,1.0,-0.4999959386247512,0.5000040613752488,-0.471640326347533,False,False,0.0,False,False,0.0,0.0,-2.3004263126485785e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-19,1.0,1.0,-0.49999597162126636,0.5000040283787337,-0.4726250492746034,False,False,0.0,False,False,0.0,0.0,-2.19977357940225e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-20,1.0,1.0,-0.4999960031740544,0.5000039968259455,-0.47348674735352153,False,False,0.0,False,False,0.0,0.0,-2.1035248156168727e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-21,1.0,1.0,-0.4999960333462841,0.5000039666537159,-0.4742406139122223,False,False,0.0,False,False,0.0,0.0,-2.0114872928266557e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-22,1.0,1.0,-0.4999960621983603,0.5000039378016397,-0.4748997317961724,False,False,0.0,False,False,0.0,0.0,-1.9234768017580495e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-23,1.0,1.0,-0.49999608978804483,0.5000039102119551,-0.47547542401367066,False,False,0.0,False,False,0.0,0.0,-1.8393170972116145e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-24,1.0,1.0,-0.49999611617057227,0.5000038838294277,-0.47597753474209886,False,False,0.0,False,False,0.0,0.0,-1.7588397130196573e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-25,1.0,1.0,-0.49999614139876053,0.5000038586012394,-0.4764146567153931,False,False,0.0,False,False,0.0,0.0,-1.681883547557576e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-26,1.0,1.0,-0.49999616552311643,0.5000038344768836,-0.47679431687122964,False,False,0.0,False,False,0.0,0.0,-1.608294501066132e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-27,1.0,1.0,-0.49999618859193695,0.500003811408063,-0.47712312917382543,False,False,0.0,False,False,0.0,0.0,-1.537925275807188e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-28,1.0,1.0,-0.4999962106514059,0.500003789348594,-0.47740692137862123,False,False,0.0,False,False,0.0,0.0,-1.4706349837806098e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-29,1.0,1.0,-0.49999623174568647,0.5000037682543135,-0.4776508409291916,False,False,0.0,False,False,0.0,0.0,-1.4062889024715704e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-09-30,1.0,1.0,-0.49999625191700936,0.5000037480829906,-0.4778594440061229,False,False,0.0,False,False,0.0,0.0,-1.3447582157951026e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-10-01,1.0,1.0,-0.49999627120575757,0.5000037287942425,-0.47803677086770874,False,False,0.0,False,False,0.0,0.0,-1.2859197402378794e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-10-02,1.0,1.0,-0.49999628965054727,0.5000037103494528,-0.47818640995773526,False,False,0.0,False,False,0.0,0.0,-1.2296556880077425e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-10-03,1.0,1.0,-0.4999963072883049,0.5000036927116951,-0.47831155274527387,False,False,0.0,False,False,0.0,0.0,-1.1758534079789127e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-10-04,1.0,1.0,-0.4999963241543413,0.5000036758456587,-0.47841504086914804,False,False,0.0,False,False,0.0,0.0,-1.1244051784479234e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-10-05,1.0,1.0,-0.4999963402824223,0.5000036597175777,-0.4784994068541011,False,False,0.0,False,False,0.0,0.0,-1.0752080294957363e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-10-06,1.0,1.0,-0.49999635570483636,0.5000036442951636,-0.4785669094252087,False,False,0.0,False,False,0.0,0.0,-1.0281634321229245e-08,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-10-07,1.0,1.0,-0.49999637045245915,0.5000036295475409,-0.4786195642605742,False,False,0.0,False,False,0.0,0.0,-9.831772316346566e-09,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-10-08,1.0,1.0,-0.4999963845548155,0.5000036154451846,-0.4786591708688501,False,False,0.0,False,False,0.0,0.0,-9.401593515791581e-09,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-10-09,1.0,1.0,-0.4999963980401383,0.5000036019598617,-0.47868733616172077,False,False,0.0,False,False,0.0,0.0,-8.990236827239091e-09,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-10-10,1.0,1.0,-0.4999964109354252,0.5000035890645749,-0.47870549519195943,False,False,0.0,False,False,0.0,0.0,-8.59687846206371e-09,-0.0,1.0,1.0,1.133723895683558,0.0181
1991-10-11,1.0,1.0,-0.4999964232664926,0.5000035767335074,-0.478714929452039,False,False,0.0,False,False,0.0,0.0,-8.220731269194143e-09,-0.0,1.0,1.0,1.133723895683558,0.0181
